,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
3601,2006-12-10,2006-12-16,NORTE,AMAZONAS,ETANOL HIDRATADO,76,R$/l,1.843,0.131,1.75,2.49,0.212,0.071,1.631,0.074,1.55,1.9536,0.045
3602,2006-12-10,2006-12-16,NORTE,PARA,ETANOL HIDRATADO,82,R$/l,2.155,0.2339999999999999,1.93,2.8,0.342,0.109,1.813,0.074,1.581,2.05,0.041
3603,2006-12-10,2006-12-16,NORTE,RONDONIA,ETANOL HIDRATADO,104,R$/l,2.009,0.162,1.67,2.58,0.382,0.081,1.627,0.138,1.25,2.1571,0.085
3604,2006-12-10,2006-12-16,NORTE,RORAIMA,ETANOL HIDRATADO,16,R$/l,1.999,0.084,1.9,2.3,0.289,0.042,1.71,0.017,1.7011,1.7582,0.01
3605,2006-12-10,2006-12-16,NORTE,TOCANTINS,ETANOL HIDRATADO,70,R$/l,1.851,0.122,1.72,2.09,0.425,0.066,1.426,0.033,1.3668,1.4955,0.023
3606,2006-12-10,2006-12-16,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,246,R$/l,1.809,0.113,1.39,2.1,0.23,0.062,1.579,0.058,1.48,1.76,0.037
3607,2006-12-10,2006-12-16,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1199,R$/l,1.7280000000000002,0.128,1.43,2.31,0.235,0.074,1.493,0.094,1.1595,1.97,0.063
3608,2006-12-10,2006-12-16,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,850,R$/l,1.705,0.1639999999999999,1.2990000000000002,2.299,0.234,0.096,1.471,0.098,1.2,1.86,0.067
3609,2006-12-10,2006-12-16,SUDESTE,SAO PAULO,ETANOL HIDRATADO,3032,R$/l,1.22,0.104,1.029,1.9,0.201,0.085,1.019,0.059,0.8827,1.3589,0.058
3610,2006-12-10,2006-12-16,SUL,PARANA,ETANOL HIDRATADO,708,R$/l,1.475,0.144,1.07,1.759,0.3,0.098,1.175,0.129,0.8799,1.531,0.11
3611,2006-12-10,2006-12-16,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,674,R$/l,1.856,0.106,1.65,2.349,0.262,0.057,1.594,0.082,1.31,1.947,0.051
3612,2006-12-10,2006-12-16,SUL,SANTA CATARINA,ETANOL HIDRATADO,486,R$/l,1.683,0.089,1.46,2.03,0.272,0.053,1.411,0.076,1.1951,1.6205,0.054
3613,2006-12-17,2006-12-23,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,102,R$/l,1.77,0.066,1.649,1.89,0.316,0.037,1.454,0.055,1.35,1.8245,0.038
3614,2006-12-17,2006-12-23,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,317,R$/l,1.484,0.131,1.34,1.879,0.244,0.088,1.24,0.042,1.1799,1.4764,0.034
3615,2006-12-17,2006-12-23,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,182,R$/l,1.747,0.125,1.37,2.0,0.474,0.072,1.273,0.085,1.15,1.5374,0.067
3616,2006-12-17,2006-12-23,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,160,R$/l,1.747,0.1009999999999999,1.629,2.04,0.29,0.0579999999999999,1.457,0.051,1.3604,1.629,0.035
3617,2006-12-17,2006-12-23,NORDESTE,ALAGOAS,ETANOL HIDRATADO,111,R$/l,1.784,0.109,1.62,2.17,0.219,0.061,1.565,0.049,1.4472,1.7482,0.031
3618,2006-12-17,2006-12-23,NORDESTE,BAHIA,ETANOL HIDRATADO,425,R$/l,1.7380000000000002,0.16,1.45,2.15,0.312,0.092,1.426,0.076,1.2606,1.7827,0.053
3619,2006-12-17,2006-12-23,NORDESTE,CEARA,ETANOL HIDRATADO,237,R$/l,1.749,0.192,1.55,2.299,0.233,0.11,1.516,0.078,1.4071,1.9823,0.051
3620,2006-12-17,2006-12-23,NORDESTE,MARANHAO,ETANOL HIDRATADO,86,R$/l,1.89,0.18,1.73,2.45,0.317,0.095,1.573,0.094,1.4819,1.98,0.06
3621,2006-12-17,2006-12-23,NORDESTE,PARAIBA,ETANOL HIDRATADO,140,R$/l,1.739,0.133,1.51,2.09,0.311,0.076,1.428,0.049,1.3487,1.6766,0.034
3622,2006-12-17,2006-12-23,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,364,R$/l,1.636,0.193,1.39,2.14,0.211,0.118,1.425,0.058,1.2564,1.6503,0.041
3623,2006-12-17,2006-12-23,NORDESTE,PIAUI,ETANOL HIDRATADO,94,R$/l,1.951,0.23,1.78,2.4,0.384,0.118,1.567,0.035,1.4999,1.6711,0.022
3624,2006-12-17,2006-12-23,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,131,R$/l,1.655,0.128,1.48,2.15,0.228,0.077,1.427,0.06,1.3295,1.62,0.042
3625,2006-12-17,2006-12-23,NORDESTE,SERGIPE,ETANOL HIDRATADO,50,R$/l,1.961,0.1119999999999999,1.8,2.2,0.322,0.057,1.639,0.062,1.5036,1.7499,0.038
3626,2006-12-17,2006-12-23,NORTE,ACRE,ETANOL HIDRATADO,37,R$/l,2.044,0.2339999999999999,1.93,2.68,0.355,0.114,1.689,0.22,1.5617,2.2352,0.13
3627,2006-12-17,2006-12-23,NORTE,AMAPA,ETANOL HIDRATADO,5,R$/l,2.119,0.098,2.05,2.3,0.311,0.046,1.808,0.052,1.771,1.845,0.029
3628,2006-12-17,2006-12-23,NORTE,AMAZONAS,ETANOL HIDRATADO,67,R$/l,1.832,0.132,1.75,2.49,0.208,0.072,1.624,0.074,1.55,1.9536,0.046
3629,2006-12-17,2006-12-23,NORTE,PARA,ETANOL HIDRATADO,77,R$/l,2.137,0.24,1.93,2.8,0.31,0.1119999999999999,1.827,0.093,1.581,2.0609,0.051
3630,2006-12-17,2006-12-23,NORTE,RONDONIA,ETANOL HIDRATADO,89,R$/l,1.988,0.154,1.67,2.58,0.373,0.077,1.615,0.142,1.25,2.1571,0.088
3631,2006-12-17,2006-12-23,NORTE,RORAIMA,ETANOL HIDRATADO,17,R$/l,2.016,0.083,1.98,2.3,0.445,0.0409999999999999,1.571,0,1.5714,1.5714,0
3632,2006-12-17,2006-12-23,NORTE,TOCANTINS,ETANOL HIDRATADO,66,R$/l,1.848,0.13,1.69,2.09,0.435,0.07,1.413,0.033,1.3662,1.4976,0.023
3633,2006-12-17,2006-12-23,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,247,R$/l,1.803,0.105,1.41,2.1,0.228,0.0579999999999999,1.575,0.058,1.45,1.76,0.037
3634,2006-12-17,2006-12-23,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1196,R$/l,1.724,0.128,1.455,2.31,0.23,0.074,1.494,0.089,1.3112,1.97,0.06
3635,2006-12-17,2006-12-23,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,846,R$/l,1.695,0.1689999999999999,1.269,2.299,0.23,0.1,1.465,0.086,1.21,1.815,0.059
3636,2006-12-17,2006-12-23,SUDESTE,SAO PAULO,ETANOL HIDRATADO,3035,R$/l,1.23,0.098,1.0490000000000002,1.599,0.204,0.08,1.026,0.053,0.869,1.2999,0.052
3637,2006-12-17,2006-12-23,SUL,PARANA,ETANOL HIDRATADO,712,R$/l,1.492,0.118,1.14,1.759,0.32,0.079,1.172,0.121,0.8799,1.65,0.103
3638,2006-12-17,2006-12-23,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,691,R$/l,1.852,0.108,1.69,2.349,0.263,0.0579999999999999,1.589,0.081,1.31,1.947,0.051
3639,2006-12-17,2006-12-23,SUL,SANTA CATARINA,ETANOL HIDRATADO,490,R$/l,1.6769999999999998,0.093,1.45,2.03,0.267,0.055,1.41,0.077,1.1854,1.6285,0.055
3640,2006-12-24,2006-12-30,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,102,R$/l,1.7380000000000002,0.071,1.649,1.899,0.276,0.0409999999999999,1.462,0.059,1.3696,1.8305,0.04
3641,2006-12-24,2006-12-30,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,317,R$/l,1.517,0.118,1.3,1.87,0.27,0.078,1.247,0.041,1.1799,1.4764,0.033
3642,2006-12-24,2006-12-30,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,180,R$/l,1.8,0.072,1.51,1.99,0.524,0.04,1.276,0.084,1.1379,1.5374,0.066
3643,2006-12-24,2006-12-30,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,160,R$/l,1.747,0.1,1.629,2.04,0.287,0.057,1.46,0.051,1.3388,1.629,0.035
3644,2006-12-24,2006-12-30,NORDESTE,ALAGOAS,ETANOL HIDRATADO,110,R$/l,1.804,0.109,1.6,2.17,0.237,0.06,1.567,0.065,1.2751,1.7479,0.041
3645,2006-12-24,2006-12-30,NORDESTE,BAHIA,ETANOL HIDRATADO,439,R$/l,1.744,0.153,1.45,2.15,0.318,0.088,1.426,0.069,1.2669,1.78,0.048
3646,2006-12-24,2006-12-30,NORDESTE,CEARA,ETANOL HIDRATADO,236,R$/l,1.746,0.193,1.55,2.299,0.233,0.111,1.513,0.078,1.331,1.9823,0.052
3647,2006-12-24,2006-12-30,NORDESTE,MARANHAO,ETANOL HIDRATADO,90,R$/l,1.887,0.177,1.73,2.45,0.31,0.094,1.577,0.087,1.48,1.98,0.055
3648,2006-12-24,2006-12-30,NORDESTE,PARAIBA,ETANOL HIDRATADO,140,R$/l,1.722,0.13,1.51,2.09,0.3,0.075,1.422,0.04,1.3488,1.6087,0.028
3649,2006-12-24,2006-12-30,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,367,R$/l,1.632,0.191,1.39,2.14,0.205,0.1169999999999999,1.427,0.059,1.315,1.6814,0.041
3650,2006-12-24,2006-12-30,NORDESTE,PIAUI,ETANOL HIDRATADO,92,R$/l,1.94,0.237,1.75,2.4,0.383,0.122,1.557,0.05,1.2779,1.6711,0.032
3651,2006-12-24,2006-12-30,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,131,R$/l,1.641,0.124,1.479,2.15,0.229,0.076,1.412,0.066,1.325,1.7177,0.047
3652,2006-12-24,2006-12-30,NORDESTE,SERGIPE,ETANOL HIDRATADO,54,R$/l,1.938,0.115,1.7990000000000002,2.2,0.316,0.059,1.622,0.066,1.4532,1.7499,0.041
3653,2006-12-24,2006-12-30,NORTE,ACRE,ETANOL HIDRATADO,37,R$/l,2.048,0.235,1.93,2.68,0.362,0.115,1.686,0.185,1.5617,2.2352,0.11
3654,2006-12-24,2006-12-30,NORTE,AMAPA,ETANOL HIDRATADO,8,R$/l,2.125,0.12,1.99,2.3,0.329,0.0559999999999999,1.796,0.099,1.771,2.003,0.055
3655,2006-12-24,2006-12-30,NORTE,AMAZONAS,ETANOL HIDRATADO,76,R$/l,1.876,0.126,1.7,2.29,0.236,0.067,1.64,0.071,1.565,1.9536,0.043
3656,2006-12-24,2006-12-30,NORTE,PARA,ETANOL HIDRATADO,83,R$/l,2.152,0.235,1.93,2.8,0.335,0.109,1.817,0.085,1.581,2.0609,0.047
3657,2006-12-24,2006-12-30,NORTE,RONDONIA,ETANOL HIDRATADO,93,R$/l,1.998,0.163,1.67,2.58,0.366,0.0819999999999999,1.632,0.137,1.25,2.1348,0.084
3658,2006-12-24,2006-12-30,NORTE,RORAIMA,ETANOL HIDRATADO,10,R$/l,2.031,0.076,1.98,2.2,0.325,0.037,1.706,0.006,1.7011,1.7173,0.004
3659,2006-12-24,2006-12-30,NORTE,TOCANTINS,ETANOL HIDRATADO,62,R$/l,1.855,0.129,1.749,2.09,0.44,0.07,1.415,0.035,1.3662,1.4976,0.025
3660,2006-12-24,2006-12-30,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,246,R$/l,1.811,0.102,1.39,2.1,0.247,0.0559999999999999,1.564,0.061,1.3687,1.76,0.039
3661,2006-12-24,2006-12-30,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1205,R$/l,1.743,0.119,1.44,2.31,0.243,0.068,1.5,0.09,1.23,1.97,0.06
3662,2006-12-24,2006-12-30,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,846,R$/l,1.711,0.156,1.2990000000000002,2.299,0.238,0.091,1.473,0.093,1.19,1.86,0.063
3663,2006-12-24,2006-12-30,SUDESTE,SAO PAULO,ETANOL HIDRATADO,3025,R$/l,1.258,0.091,1.0490000000000002,1.599,0.208,0.072,1.05,0.06,0.868,1.3533,0.057
3664,2006-12-24,2006-12-30,SUL,PARANA,ETANOL HIDRATADO,723,R$/l,1.5,0.099,1.15,1.74,0.303,0.066,1.197,0.121,0.88,1.4551,0.101
3665,2006-12-24,2006-12-30,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,689,R$/l,1.848,0.108,1.68,2.349,0.26,0.0579999999999999,1.588,0.077,1.31,1.8593,0.048
3666,2006-12-24,2006-12-30,SUL,SANTA CATARINA,ETANOL HIDRATADO,493,R$/l,1.6909999999999998,0.08,1.49,2.03,0.282,0.047,1.409,0.079,1.1727,1.6285,0.056
3667,2006-12-31,2007-01-06,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,102,R$/l,1.758,0.083,1.63,1.899,0.306,0.047,1.452,0.074,1.3633,1.8305,0.051
3668,2006-12-31,2007-01-06,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,315,R$/l,1.5,0.127,1.359,1.87,0.226,0.085,1.274,0.047,1.15,1.4764,0.037
3669,2006-12-31,2007-01-06,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,181,R$/l,1.808,0.066,1.59,1.99,0.529,0.037,1.279,0.08,1.14,1.492,0.063
3670,2006-12-31,2007-01-06,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,160,R$/l,1.749,0.098,1.629,2.04,0.272,0.0559999999999999,1.477,0.052,1.3388,1.62,0.035
3671,2006-12-31,2007-01-06,NORDESTE,ALAGOAS,ETANOL HIDRATADO,111,R$/l,1.7719999999999998,0.11,1.6,2.17,0.214,0.062,1.558,0.05,1.4488,1.664,0.032
3672,2006-12-31,2007-01-06,NORDESTE,BAHIA,ETANOL HIDRATADO,430,R$/l,1.7480000000000002,0.15,1.45,2.15,0.325,0.086,1.423,0.066,1.27,1.6665,0.046
3673,2006-12-31,2007-01-06,NORDESTE,CEARA,ETANOL HIDRATADO,235,R$/l,1.749,0.186,1.55,2.299,0.239,0.106,1.51,0.077,1.322,1.7599,0.051
3674,2006-12-31,2007-01-06,NORDESTE,MARANHAO,ETANOL HIDRATADO,88,R$/l,1.887,0.178,1.73,2.45,0.308,0.094,1.579,0.062,1.4741,1.728,0.039
3675,2006-12-31,2007-01-06,NORDESTE,PARAIBA,ETANOL HIDRATADO,142,R$/l,1.736,0.1369999999999999,1.51,2.09,0.313,0.079,1.423,0.053,1.3467,1.6766,0.037
3676,2006-12-31,2007-01-06,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,372,R$/l,1.632,0.186,1.39,2.11,0.204,0.114,1.428,0.05,1.2759,1.598,0.035
3677,2006-12-31,2007-01-06,NORDESTE,PIAUI,ETANOL HIDRATADO,94,R$/l,1.935,0.244,1.75,2.4,0.38,0.126,1.555,0.034,1.477,1.6577,0.022
3678,2006-12-31,2007-01-06,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,131,R$/l,1.649,0.129,1.479,2.15,0.238,0.078,1.411,0.067,1.325,1.7177,0.047
3679,2006-12-31,2007-01-06,NORDESTE,SERGIPE,ETANOL HIDRATADO,49,R$/l,1.965,0.11,1.8,2.2,0.336,0.0559999999999999,1.629,0.061,1.5225,1.7499,0.037
3680,2006-12-31,2007-01-06,NORTE,ACRE,ETANOL HIDRATADO,36,R$/l,2.031,0.216,1.91,2.68,0.328,0.106,1.703,0.15,1.5967,2.2138,0.088
3681,2006-12-31,2007-01-06,NORTE,AMAPA,ETANOL HIDRATADO,6,R$/l,2.161,0.134,1.99,2.3,0.362,0.062,1.799,0.153,1.7862,2.003,0.085
3682,2006-12-31,2007-01-06,NORTE,AMAZONAS,ETANOL HIDRATADO,67,R$/l,1.83,0.136,1.7,2.49,0.213,0.074,1.617,0.072,1.55,1.9536,0.045
3683,2006-12-31,2007-01-06,NORTE,PARA,ETANOL HIDRATADO,83,R$/l,2.1630000000000003,0.231,1.949,2.8,0.323,0.107,1.84,0.078,1.581,2.0609,0.042
3684,2006-12-31,2007-01-06,NORTE,RONDONIA,ETANOL HIDRATADO,90,R$/l,1.984,0.18,1.67,2.58,0.358,0.091,1.626,0.144,1.2992,2.1348,0.089
3685,2006-12-31,2007-01-06,NORTE,RORAIMA,ETANOL HIDRATADO,13,R$/l,2.01,0.087,1.98,2.3,0.307,0.043,1.703,0.004,1.7011,1.711,0.002
3686,2006-12-31,2007-01-06,NORTE,TOCANTINS,ETANOL HIDRATADO,67,R$/l,1.851,0.124,1.72,2.09,0.413,0.067,1.438,0.039,1.38,1.5607,0.027
3687,2006-12-31,2007-01-06,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,248,R$/l,1.821,0.098,1.4,2.1,0.245,0.054,1.576,0.063,1.3687,1.76,0.04
3688,2006-12-31,2007-01-06,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1212,R$/l,1.7519999999999998,0.1119999999999999,1.49,2.31,0.238,0.064,1.514,0.086,1.3249,1.9611,0.057
3689,2006-12-31,2007-01-06,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,848,R$/l,1.724,0.149,1.34,2.299,0.238,0.086,1.486,0.088,1.2,1.815,0.059
3690,2006-12-31,2007-01-06,SUDESTE,SAO PAULO,ETANOL HIDRATADO,3006,R$/l,1.327,0.088,1.09,1.6769999999999998,0.219,0.066,1.108,0.071,0.9064,1.3533,0.064
3691,2006-12-31,2007-01-06,SUL,PARANA,ETANOL HIDRATADO,718,R$/l,1.509,0.084,1.25,1.78,0.269,0.0559999999999999,1.24,0.131,0.9,1.5311,0.106
3692,2006-12-31,2007-01-06,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,690,R$/l,1.886,0.091,1.69,2.349,0.282,0.048,1.604,0.083,1.3192,1.9453,0.052
3693,2006-12-31,2007-01-06,SUL,SANTA CATARINA,ETANOL HIDRATADO,493,R$/l,1.709,0.073,1.5,2.03,0.278,0.043,1.431,0.075,1.2,1.6138,0.052
3694,2007-01-07,2007-01-13,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,102,R$/l,1.877,0.0279999999999999,1.669,1.899,0.382,0.015,1.495,0.074,1.3853,1.667,0.049
3695,2007-01-07,2007-01-13,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,316,R$/l,1.5119999999999998,0.144,1.35,1.89,0.203,0.095,1.309,0.051,1.156,1.5364,0.039
3696,2007-01-07,2007-01-13,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,182,R$/l,1.808,0.064,1.63,2.02,0.486,0.035,1.322,0.091,1.1597,1.6132,0.069
3697,2007-01-07,2007-01-13,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,160,R$/l,1.758,0.106,1.629,2.04,0.257,0.06,1.501,0.06,1.4001,1.6749,0.04
3698,2007-01-07,2007-01-13,NORDESTE,ALAGOAS,ETANOL HIDRATADO,110,R$/l,1.802,0.104,1.62,2.17,0.232,0.0579999999999999,1.57,0.069,1.1808,1.7479,0.044
3699,2007-01-07,2007-01-13,NORDESTE,BAHIA,ETANOL HIDRATADO,439,R$/l,1.736,0.152,1.48,2.15,0.299,0.088,1.437,0.073,1.2908,1.7827,0.051
3700,2007-01-07,2007-01-13,NORDESTE,CEARA,ETANOL HIDRATADO,237,R$/l,1.74,0.178,1.55,2.299,0.221,0.102,1.519,0.084,1.1443,1.7599,0.055
3701,2007-01-07,2007-01-13,NORDESTE,MARANHAO,ETANOL HIDRATADO,89,R$/l,1.899,0.1889999999999999,1.73,2.45,0.298,0.1,1.601,0.078,1.48,1.8114,0.049
3702,2007-01-07,2007-01-13,NORDESTE,PARAIBA,ETANOL HIDRATADO,137,R$/l,1.713,0.133,1.51,2.09,0.294,0.078,1.419,0.068,1.23,1.832,0.048
3703,2007-01-07,2007-01-13,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,372,R$/l,1.6269999999999998,0.186,1.39,2.11,0.209,0.114,1.418,0.056,1.2188,1.598,0.039
3704,2007-01-07,2007-01-13,NORDESTE,PIAUI,ETANOL HIDRATADO,90,R$/l,1.923,0.237,1.75,2.4,0.361,0.123,1.562,0.08,1.2779,1.7386,0.051
3705,2007-01-07,2007-01-13,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,133,R$/l,1.644,0.13,1.48,2.15,0.235,0.079,1.409,0.063,1.32,1.7177,0.045
3706,2007-01-07,2007-01-13,NORDESTE,SERGIPE,ETANOL HIDRATADO,51,R$/l,1.925,0.109,1.7990000000000002,2.2,0.28,0.057,1.645,0.062,1.5087,1.8509,0.038
3707,2007-01-07,2007-01-13,NORTE,ACRE,ETANOL HIDRATADO,37,R$/l,2.071,0.2239999999999999,1.91,2.68,0.332,0.108,1.739,0.164,1.5967,2.22,0.094
3708,2007-01-07,2007-01-13,NORTE,AMAPA,ETANOL HIDRATADO,8,R$/l,2.117,0.128,1.99,2.3,0.324,0.06,1.793,0.129,1.7765,2.003,0.072
3709,2007-01-07,2007-01-13,NORTE,AMAZONAS,ETANOL HIDRATADO,73,R$/l,1.875,0.124,1.7,2.29,0.233,0.066,1.642,0.076,1.567,1.9536,0.046
3710,2007-01-07,2007-01-13,NORTE,PARA,ETANOL HIDRATADO,81,R$/l,2.186,0.23,1.97,2.8,0.333,0.105,1.853,0.1,1.581,2.0608,0.054
3711,2007-01-07,2007-01-13,NORTE,RONDONIA,ETANOL HIDRATADO,87,R$/l,1.971,0.181,1.67,2.58,0.337,0.092,1.634,0.152,1.2952,2.1348,0.093
3712,2007-01-07,2007-01-13,NORTE,RORAIMA,ETANOL HIDRATADO,12,R$/l,1.979,0.026,1.9,2.0,0.272,0.013,1.707,0.009,1.7011,1.7173,0.005
3713,2007-01-07,2007-01-13,NORTE,TOCANTINS,ETANOL HIDRATADO,65,R$/l,1.858,0.125,1.72,2.09,0.394,0.067,1.464,0.056,1.38,1.617,0.038
3714,2007-01-07,2007-01-13,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,247,R$/l,1.829,0.084,1.65,2.1,0.233,0.046,1.596,0.083,1.3687,2.1273,0.052
3715,2007-01-07,2007-01-13,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1213,R$/l,1.781,0.102,1.508,2.31,0.24,0.057,1.541,0.083,1.2577,1.9006,0.054
3716,2007-01-07,2007-01-13,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,845,R$/l,1.761,0.133,1.43,2.299,0.24,0.076,1.521,0.095,1.2,1.8194,0.062
3717,2007-01-07,2007-01-13,SUDESTE,SAO PAULO,ETANOL HIDRATADO,3018,R$/l,1.393,0.088,1.099,1.699,0.224,0.063,1.169,0.067,0.9272,1.4828,0.057
3718,2007-01-07,2007-01-13,SUL,PARANA,ETANOL HIDRATADO,715,R$/l,1.519,0.092,1.25,1.89,0.268,0.061,1.251,0.135,0.8992,1.5212,0.108
3719,2007-01-07,2007-01-13,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,686,R$/l,1.895,0.087,1.709,2.349,0.269,0.046,1.626,0.09,1.3192,1.9148,0.055
3720,2007-01-07,2007-01-13,SUL,SANTA CATARINA,ETANOL HIDRATADO,489,R$/l,1.735,0.078,1.5,2.03,0.266,0.045,1.469,0.083,1.207,1.7677,0.057
3721,2007-01-14,2007-01-20,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,102,R$/l,1.852,0.042,1.74,1.899,0.303,0.023,1.549,0.071,1.3853,1.6737,0.046
3722,2007-01-14,2007-01-20,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,315,R$/l,1.523,0.136,1.34,1.94,0.191,0.089,1.332,0.049,1.2068,1.5414,0.037
3723,2007-01-14,2007-01-20,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,181,R$/l,1.811,0.068,1.64,2.02,0.466,0.038,1.345,0.087,1.2,1.6518,0.065
3724,2007-01-14,2007-01-20,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,160,R$/l,1.766,0.113,1.629,2.049,0.259,0.064,1.507,0.06,1.42,1.649,0.04
3725,2007-01-14,2007-01-20,NORDESTE,ALAGOAS,ETANOL HIDRATADO,110,R$/l,1.795,0.113,1.62,2.17,0.212,0.063,1.583,0.051,1.4499,1.7479,0.032
3726,2007-01-14,2007-01-20,NORDESTE,BAHIA,ETANOL HIDRATADO,439,R$/l,1.755,0.141,1.48,2.15,0.308,0.08,1.447,0.063,1.3009,1.6897,0.044
3727,2007-01-14,2007-01-20,NORDESTE,CEARA,ETANOL HIDRATADO,238,R$/l,1.74,0.18,1.55,2.299,0.215,0.103,1.525,0.087,1.1443,1.7599,0.057
3728,2007-01-14,2007-01-20,NORDESTE,MARANHAO,ETANOL HIDRATADO,90,R$/l,1.898,0.185,1.73,2.45,0.268,0.0969999999999999,1.63,0.082,1.4432,1.751,0.05
3729,2007-01-14,2007-01-20,NORDESTE,PARAIBA,ETANOL HIDRATADO,140,R$/l,1.7080000000000002,0.13,1.51,2.089,0.288,0.076,1.42,0.037,1.34,1.5122,0.026
3730,2007-01-14,2007-01-20,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,375,R$/l,1.6269999999999998,0.186,1.39,2.11,0.223,0.114,1.404,0.051,1.2413,1.596,0.036
3731,2007-01-14,2007-01-20,NORDESTE,PIAUI,ETANOL HIDRATADO,91,R$/l,1.933,0.1689999999999999,1.75,2.4,0.357,0.087,1.576,0.068,1.4702,1.746,0.043
3732,2007-01-14,2007-01-20,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,131,R$/l,1.643,0.114,1.459,2.15,0.228,0.069,1.415,0.053,1.32,1.584,0.037
3733,2007-01-14,2007-01-20,NORDESTE,SERGIPE,ETANOL HIDRATADO,52,R$/l,1.937,0.111,1.7990000000000002,2.2,0.298,0.057,1.639,0.071,1.4932,1.8509,0.043
3734,2007-01-14,2007-01-20,NORTE,ACRE,ETANOL HIDRATADO,36,R$/l,2.131,0.174,1.94,2.68,0.396,0.0819999999999999,1.735,0.149,1.5977,2.2139,0.086
3735,2007-01-14,2007-01-20,NORTE,AMAPA,ETANOL HIDRATADO,7,R$/l,2.105,0.1169999999999999,1.95,2.3,0.316,0.0559999999999999,1.789,0.161,1.7754,2.003,0.09
3736,2007-01-14,2007-01-20,NORTE,AMAZONAS,ETANOL HIDRATADO,74,R$/l,1.869,0.147,1.7,2.49,0.23,0.079,1.639,0.088,1.5,1.9536,0.054
3737,2007-01-14,2007-01-20,NORTE,PARA,ETANOL HIDRATADO,87,R$/l,2.177,0.216,1.97,2.8,0.315,0.099,1.862,0.08,1.671,2.0566,0.043
